date,symbol,close,volume,market,currency
2024-05-07,US-SAMPLE-03,42.2950,129375,US,USD
2024-05-08,US-SAMPLE-03,41.9012,152589,US,USD
2024-05-09,US-SAMPLE-03,41.6382,89521,US,USD
2024-05-10,US-SAMPLE-03,41.9742,196133,US,USD
2024-05-13,US-SAMPLE-03,41.3764,146654,US,USD
2024-05-14,US-SAMPLE-03,40.6268,153765,US,USD
2024-05-15,US-SAMPLE-03,39.7344,55918,US,USD
2024-05-16,US-SAMPLE-03,39.7578,123309,US,USD
2024-05-17,US-SAMPLE-03,39.1546,72060,US,USD
2024-05-20,US-SAMPLE-03,39.5711,141872,US,USD
2024-05-21,US-SAMPLE-03,39.9718,75174,US,USD
2024-05-22,US-SAMPLE-03,39.9062,156882,US,USD
2024-05-23,US-SAMPLE-03,39.9228,177379,US,USD
2024-05-24,US-SAMPLE-03,40.8059,151205,US,USD
2024-05-27,US-SAMPLE-03,41.3718,40316,US,USD
2024-05-28,US-SAMPLE-03,41.1577,60998,US,USD
2024-05-29,US-SAMPLE-03,42.3010,54598,US,USD
2024-05-30,US-SAMPLE-03,42.2960,90951,US,USD
2024-05-31,US-SAMPLE-03,42.9860,107168,US,USD
2024-06-03,US-SAMPLE-03,43.0174,159739,US,USD
2024-06-04,US-SAMPLE-03,43.5809,44593,US,USD
2024-06-05,US-SAMPLE-03,44.2722,136354,US,USD
2024-06-06,US-SAMPLE-03,44.0792,72599,US,USD
2024-06-07,US-SAMPLE-03,43.4721,97338,US,USD
2024-06-10,US-SAMPLE-03,43.8771,188477,US,USD
2024-06-11,US-SAMPLE-03,44.5280,37825,US,USD
2024-06-12,US-SAMPLE-03,44.1468,76929,US,USD
2024-06-13,US-SAMPLE-03,44.3285,156641,US,USD
2024-06-14,US-SAMPLE-03,44.9547,96208,US,USD
2024-06-17,US-SAMPLE-03,44.7902,154248,US,USD
2024-06-18,US-SAMPLE-03,44.9243,11675,US,USD
2024-06-19,US-SAMPLE-03,45.2402,104452,US,USD
2024-06-20,US-SAMPLE-03,45.6832,153423,US,USD
2024-06-21,US-SAMPLE-03,46.2418,144117,US,USD
2024-06-24,US-SAMPLE-03,45.3677,82435,US,USD
2024-06-25,US-SAMPLE-03,45.3415,84632,US,USD
2024-06-26,US-SAMPLE-03,45.4663,137166,US,USD
2024-06-27,US-SAMPLE-03,45.8126,188354,US,USD
2024-06-28,US-SAMPLE-03,45.7852,88816,US,USD
2024-07-01,US-SAMPLE-03,45.9411,42435,US,USD
2024-07-02,US-SAMPLE-03,46.2941,41263,US,USD
2024-07-03,US-SAMPLE-03,45.9198,130812,US,USD
2024-07-04,US-SAMPLE-03,45.7452,49107,US,USD
2024-07-05,US-SAMPLE-03,45.3596,31525,US,USD
2024-07-08,US-SAMPLE-03,46.2577,62633,US,USD
2024-07-09,US-SAMPLE-03,46.2425,113399,US,USD
2024-07-10,US-SAMPLE-03,47.0050,13050,US,USD
2024-07-11,US-SAMPLE-03,45.5349,126232,US,USD
2024-07-12,US-SAMPLE-03,45.4974,63604,US,USD
2024-07-15,US-SAMPLE-03,46.0441,179470,US,USD
2024-07-16,US-SAMPLE-03,46.6685,150885,US,USD
2024-07-17,US-SAMPLE-03,46.9444,68252,US,USD
2024-07-18,US-SAMPLE-03,46.8790,55750,US,USD
2024-07-19,US-SAMPLE-03,47.2294,61290,US,USD
2024-07-22,US-SAMPLE-03,46.3163,54444,US,USD
2024-07-23,US-SAMPLE-03,47.4152,86376,US,USD
2024-07-24,US-SAMPLE-03,48.1761,16026,US,USD
2024-07-25,US-SAMPLE-03,47.9353,28312,US,USD
2024-07-26,US-SAMPLE-03,47.9020,70639,US,USD
2024-07-29,US-SAMPLE-03,48.4587,47586,US,USD
2024-07-30,US-SAMPLE-03,49.1988,87239,US,USD
2024-07-31,US-SAMPLE-03,48.5714,42535,US,USD
2024-08-01,US-SAMPLE-03,49.0651,68108,US,USD
2024-08-02,US-SAMPLE-03,48.7369,127477,US,USD
2024-08-05,US-SAMPLE-03,49.5078,187764,US,USD
2024-08-06,US-SAMPLE-03,50.8741,108477,US,USD
2024-08-07,US-SAMPLE-03,51.1182,185351,US,USD
2024-08-08,US-SAMPLE-03,51.1845,74857,US,USD
2024-08-09,US-SAMPLE-03,49.3590,196695,US,USD
2024-08-12,US-SAMPLE-03,49.6296,149451,US,USD
2024-08-13,US-SAMPLE-03,50.7230,30698,US,USD
2024-08-14,US-SAMPLE-03,50.8650,158283,US,USD
2024-08-15,US-SAMPLE-03,51.0865,19285,US,USD
2024-08-16,US-SAMPLE-03,51.3797,13517,US,USD
2024-08-19,US-SAMPLE-03,51.5775,72579,US,USD
2024-08-20,US-SAMPLE-03,51.8856,102219,US,USD
2024-08-21,US-SAMPLE-03,52.0734,128074,US,USD
2024-08-22,US-SAMPLE-03,51.5748,115584,US,USD
2024-08-23,US-SAMPLE-03,50.4964,26378,US,USD
2024-08-26,US-SAMPLE-03,51.4511,143567,US,USD
2024-08-27,US-SAMPLE-03,50.1673,19348,US,USD
2024-08-28,US-SAMPLE-03,50.2715,83830,US,USD
2024-08-29,US-SAMPLE-03,49.5925,73643,US,USD
2024-08-30,US-SAMPLE-03,49.4822,107365,US,USD
2024-09-02,US-SAMPLE-03,48.9320,67633,US,USD
2024-09-03,US-SAMPLE-03,49.0369,44973,US,USD
2024-09-04,US-SAMPLE-03,48.4030,31554,US,USD
2024-09-05,US-SAMPLE-03,47.0451,194149,US,USD
2024-09-06,US-SAMPLE-03,46.7593,83979,US,USD
2024-09-09,US-SAMPLE-03,46.4763,162904,US,USD
2024-01-02,US-SAMPLE-04,74.7750,98103,US,USD
2024-01-03,US-SAMPLE-04,72.8411,189502,US,USD
2024-01-04,US-SAMPLE-04,74.5158,12826,US,USD
2024-01-05,US-SAMPLE-04,75.2328,175496,US,USD
2024-01-08,US-SAMPLE-04,71.8608,123039,US,USD
2024-01-09,US-SAMPLE-04,72.8505,140539,US,USD
2024-01-10,US-SAMPLE-04,72.9802,166588,US,USD
2024-01-11,US-SAMPLE-04,70.7926,40252,US,USD
2024-01-12,US-SAMPLE-04,71.0894,44150,US,USD
2024-01-15,US-SAMPLE-04,69.8896,121956,US,USD
2024-01-16,US-SAMPLE-04,70.4215,87423,US,USD
2024-01-17,US-SAMPLE-04,69.1271,173186,US,USD
2024-01-18,US-SAMPLE-04,67.9523,105350,US,USD
2024-01-19,US-SAMPLE-04,69.1334,73553,US,USD
2024-01-22,US-SAMPLE-04,69.0327,178573,US,USD
2024-01-23,US-SAMPLE-04,68.4136,55436,US,USD
2024-01-24,US-SAMPLE-04,70.0501,96377,US,USD
2024-01-25,US-SAMPLE-04,69.9170,33816,US,USD
2024-01-26,US-SAMPLE-04,70.6457,57048,US,USD
2024-01-29,US-SAMPLE-04,69.4953,12149,US,USD
2024-01-30,US-SAMPLE-04,70.9091,139249,US,USD
2024-01-31,US-SAMPLE-04,70.7933,97838,US,USD
2024-02-01,US-SAMPLE-04,69.0524,144932,US,USD
2024-02-02,US-SAMPLE-04,69.9784,190571,US,USD
2024-02-05,US-SAMPLE-04,69.1286,23565,US,USD
2024-02-06,US-SAMPLE-04,68.1693,165022,US,USD
2024-02-07,US-SAMPLE-04,66.5735,138676,US,USD
2024-02-08,US-SAMPLE-04,66.7130,98411,US,USD
2024-02-09,US-SAMPLE-04,68.9352,10179,US,USD
2024-02-12,US-SAMPLE-04,68.6464,92266,US,USD
2024-02-13,US-SAMPLE-04,68.9114,22289,US,USD
2024-02-14,US-SAMPLE-04,70.2193,70632,US,USD
2024-02-15,US-SAMPLE-04,69.4967,176721,US,USD
2024-02-16,US-SAMPLE-04,68.8719,137719,US,USD
2024-02-19,US-SAMPLE-04,69.6214,151137,US,USD
2024-02-20,US-SAMPLE-04,68.7899,154241,US,USD
2024-02-21,US-SAMPLE-04,69.6170,96127,US,USD
2024-02-22,US-SAMPLE-04,70.9749,155158,US,USD
2024-02-23,US-SAMPLE-04,68.0204,57723,US,USD
2024-02-26,US-SAMPLE-04,68.4499,41901,US,USD
2024-02-27,US-SAMPLE-04,68.6084,120341,US,USD
2024-02-28,US-SAMPLE-04,68.9919,112350,US,USD
2024-02-29,US-SAMPLE-04,70.0311,15066,US,USD
2024-03-01,US-SAMPLE-04,70.0034,144195,US,USD
2024-03-04,US-SAMPLE-04,70.6814,40361,US,USD
2024-03-05,US-SAMPLE-04,71.6069,176523,US,USD
2024-03-06,US-SAMPLE-04,72.8772,81767,US,USD
2024-03-07,US-SAMPLE-04,70.8621,133761,US,USD
2024-03-08,US-SAMPLE-04,71.3896,167734,US,USD
2024-03-11,US-SAMPLE-04,71.8130,188908,US,USD
2024-03-12,US-SAMPLE-04,72.6538,123561,US,USD
2024-03-13,US-SAMPLE-04,73.8196,82638,US,USD
2024-03-14,US-SAMPLE-04,73.2148,199917,US,USD
2024-03-15,US-SAMPLE-04,73.5702,117047,US,USD
2024-03-18,US-SAMPLE-04,72.8901,133507,US,USD
2024-03-19,US-SAMPLE-04,72.6166,27791,US,USD
2024-03-20,US-SAMPLE-04,71.2252,67372,US,USD
2024-03-21,US-SAMPLE-04,71.1552,149492,US,USD
2024-03-22,US-SAMPLE-04,72.8359,163835,US,USD
2024-03-25,US-SAMPLE-04,72.4986,105508,US,USD
2024-03-26,US-SAMPLE-04,73.6309,40175,US,USD
2024-03-27,US-SAMPLE-04,73.2804,16659,US,USD
2024-03-28,US-SAMPLE-04,74.6211,184565,US,USD
2024-03-29,US-SAMPLE-04,74.0943,24603,US,USD
2024-04-01,US-SAMPLE-04,73.1650,34589,US,USD
2024-04-02,US-SAMPLE-04,72.7932,64078,US,USD
2024-04-03,US-SAMPLE-04,70.6701,38136,US,USD
2024-04-04,US-SAMPLE-04,70.3222,139236,US,USD
2024-04-05,US-SAMPLE-04,70.5639,102790,US,USD
2024-04-08,US-SAMPLE-04,70.3028,46165,US,USD
2024-04-09,US-SAMPLE-04,68.1917,25921,US,USD
2024-04-10,US-SAMPLE-04,67.4663,57322,US,USD
2024-04-11,US-SAMPLE-04,66.8348,149725,US,USD
2024-04-12,US-SAMPLE-04,65.3063,106009,US,USD
2024-04-15,US-SAMPLE-04,63.6975,29686,US,USD
2024-04-16,US-SAMPLE-04,63.6005,92899,US,USD
2024-04-17,US-SAMPLE-04,62.1795,16034,US,USD
2024-04-18,US-SAMPLE-04,61.0563,153097,US,USD
2024-04-19,US-SAMPLE-04,58.3126,113035,US,USD
2024-04-22,US-SAMPLE-04,55.9573,47161,US,USD
2024-04-23,US-SAMPLE-04,54.4503,56613,US,USD
2024-04-24,US-SAMPLE-04,53.3537,17696,US,USD
2024-04-25,US-SAMPLE-04,52.7561,43444,US,USD
2024-04-26,US-SAMPLE-04,51.1139,19801,US,USD
2024-04-29,US-SAMPLE-04,50.6207,142596,US,USD
2024-04-30,US-SAMPLE-04,51.0839,163302,US,USD
2024-05-01,US-SAMPLE-04,50.8396,101075,US,USD
2024-05-02,US-SAMPLE-04,49.6038,197754,US,USD
2024-05-03,US-SAMPLE-04,49.5753,180435,US,USD
2024-05-06,US-SAMPLE-04,49.4410,59381,US,USD
2024-05-07,US-SAMPLE-04,48.3881,161788,US,USD
2024-05-08,US-SAMPLE-04,48.5282,165963,US,USD
2024-05-09,US-SAMPLE-04,48.6973,156592,US,USD
2024-05-10,US-SAMPLE-04,48.6369,125798,US,USD
2024-05-13,US-SAMPLE-04,49.0001,41973,US,USD
2024-05-14,US-SAMPLE-04,49.8003,56657,US,USD
2024-05-15,US-SAMPLE-04,49.6572,95410,US,USD
2024-05-16,US-SAMPLE-04,49.8254,171152,US,USD
2024-05-17,US-SAMPLE-04,50.4234,25138,US,USD
2024-05-20,US-SAMPLE-04,50.3261,130478,US,USD
2024-05-21,US-SAMPLE-04,51.4810,28838,US,USD
2024-05-22,US-SAMPLE-04,51.1042,161253,US,USD
2024-05-23,US-SAMPLE-04,50.8984,194757,US,USD
2024-05-24,US-SAMPLE-04,50.5790,13008,US,USD
2024-05-27,US-SAMPLE-04,50.2058,97291,US,USD
2024-05-28,US-SAMPLE-04,50.2539,134365,US,USD
2024-05-29,US-SAMPLE-04,50.2803,30923,US,USD
2024-05-30,US-SAMPLE-04,50.4379,99771,US,USD
2024-05-31,US-SAMPLE-04,49.0468,38753,US,USD
2024-06-03,US-SAMPLE-04,49.9003,102204,US,USD
2024-06-04,US-SAMPLE-04,49.6656,118474,US,USD
2024-06-05,US-SAMPLE-04,49.7892,150911,US,USD
2024-06-06,US-SAMPLE-04,48.6299,85299,US,USD
2024-06-07,US-SAMPLE-04,48.1865,179848,US,USD
2024-06-10,US-SAMPLE-04,47.8402,34332,US,USD
2024-06-11,US-SAMPLE-04,47.7386,177595,US,USD
2024-06-12,US-SAMPLE-04,47.8068,133615,US,USD
2024-06-13,US-SAMPLE-04,47.6606,53069,US,USD
2024-06-14,US-SAMPLE-04,47.4719,132987,US,USD
2024-06-17,US-SAMPLE-04,46.6119,88743,US,USD
2024-06-18,US-SAMPLE-04,45.7015,191696,US,USD
2024-06-19,US-SAMPLE-04,44.8014,98551,US,USD
2024-06-20,US-SAMPLE-04,43.9583,69353,US,USD
2024-06-21,US-SAMPLE-04,45.8040,176899,US,USD
2024-06-24,US-SAMPLE-04,45.1153,47408,US,USD
2024-06-25,US-SAMPLE-04,45.4359,144464,US,USD
2024-06-26,US-SAMPLE-04,45.4684,12947,US,USD
2024-06-27,US-SAMPLE-04,44.6658,95172,US,USD
2024-06-28,US-SAMPLE-04,45.1627,171876,US,USD
2024-07-01,US-SAMPLE-04,44.4607,126727,US,USD
2024-07-02,US-SAMPLE-04,44.7110,178133,US,USD
2024-07-03,US-SAMPLE-04,45.1081,198932,US,USD
2024-07-04,US-SAMPLE-04,45.9128,101588,US,USD
2024-07-05,US-SAMPLE-04,46.1380,84670,US,USD
2024-07-08,US-SAMPLE-04,44.9753,102520,US,USD
2024-07-09,US-SAMPLE-04,45.9868,55759,US,USD
2024-07-10,US-SAMPLE-04,46.2973,192330,US,USD
2024-07-11,US-SAMPLE-04,45.6204,102316,US,USD
2024-07-12,US-SAMPLE-04,45.3377,11816,US,USD
2024-07-15,US-SAMPLE-04,45.4593,168642,US,USD
2024-07-16,US-SAMPLE-04,45.6617,25567,US,USD
2024-07-17,US-SAMPLE-04,46.1160,81914,US,USD
2024-07-18,US-SAMPLE-04,45.9676,134026,US,USD
2024-07-19,US-SAMPLE-04,45.7343,145599,US,USD
2024-07-22,US-SAMPLE-04,45.3540,51396,US,USD
2024-07-23,US-SAMPLE-04,43.7378,97312,US,USD
2024-07-24,US-SAMPLE-04,44.0280,68723,US,USD
2024-07-25,US-SAMPLE-04,44.9400,120254,US,USD
2024-07-26,US-SAMPLE-04,44.5004,184006,US,USD
2024-07-29,US-SAMPLE-04,44.4083,141480,US,USD
2024-07-30,US-SAMPLE-04,44.9293,116702,US,USD
2024-07-31,US-SAMPLE-04,45.2675,78190,US,USD
2024-08-01,US-SAMPLE-04,45.1631,14411,US,USD
2024-08-02,US-SAMPLE-04,46.1848,181154,US,USD
2024-08-05,US-SAMPLE-04,46.4134,83809,US,USD
2024-08-06,US-SAMPLE-04,45.9040,19226,US,USD
2024-08-07,US-SAMPLE-04,45.1487,134775,US,USD
2024-08-08,US-SAMPLE-04,44.4481,21145,US,USD
2024-08-09,US-SAMPLE-04,44.5704,80630,US,USD
2024-08-12,US-SAMPLE-04,45.1743,177044,US,USD
2024-08-13,US-SAMPLE-04,45.4170,20800,US,USD
2024-08-14,US-SAMPLE-04,45.3288,82487,US,USD
2024-08-15,US-SAMPLE-04,45.1043,117665,US,USD
2024-08-16,US-SAMPLE-04,45.2991,94635,US,USD
2024-08-19,US-SAMPLE-04,45.1802,33411,US,USD
2024-08-20,US-SAMPLE-04,45.0721,15246,US,USD
2024-08-21,US-SAMPLE-04,45.6412,135754,US,USD
2024-08-22,US-SAMPLE-04,45.6230,191469,US,USD
2024-08-23,US-SAMPLE-04,46.6557,76339,US,USD
2024-08-26,US-SAMPLE-04,45.9662,148567,US,USD
2024-08-27,US-SAMPLE-04,44.9994,50580,US,USD
2024-08-28,US-SAMPLE-04,45.9236,92797,US,USD
2024-08-29,US-SAMPLE-04,45.7646,104175,US,USD
2024-08-30,US-SAMPLE-04,45.2168,110158,US,USD
2024-09-02,US-SAMPLE-04,45.5990,135609,US,USD
2024-09-03,US-SAMPLE-04,46.5376,41251,US,USD
2024-09-04,US-SAMPLE-04,47.4809,93306,US,USD
2024-09-05,US-SAMPLE-04,46.9704,27300,US,USD
2024-09-06,US-SAMPLE-04,47.5414,123658,US,USD
2024-09-09,US-SAMPLE-04,47.8107,192574,US,USD
2024-01-02,US-SAMPLE-05,90.2552,146682,US,USD
2024-01-03,US-SAMPLE-05,92.6482,177537,US,USD
2024-01-04,US-SAMPLE-05,90.0292,165562,US,USD
2024-01-05,US-SAMPLE-05,90.9894,138388,US,USD
2024-01-08,US-SAMPLE-05,89.6406,154767,US,USD
2024-01-09,US-SAMPLE-05,89.1083,192555,US,USD
2024-01-10,US-SAMPLE-05,88.7167,11312,US,USD
2024-01-11,US-SAMPLE-05,87.0291,196433,US,USD
2024-01-12,US-SAMPLE-05,89.0115,103630,US,USD
2024-01-15,US-SAMPLE-05,88.1064,82914,US,USD
2024-01-16,US-SAMPLE-05,90.4951,116667,US,USD
2024-01-17,US-SAMPLE-05,93.7785,127376,US,USD
2024-01-18,US-SAMPLE-05,95.4209,185186,US,USD
2024-01-19,US-SAMPLE-05,95.1960,176983,US,USD
2024-01-22,US-SAMPLE-05,96.1835,28296,US,USD
2024-01-23,US-SAMPLE-05,95.9316,114161,US,USD
2024-01-24,US-SAMPLE-05,93.5900,55674,US,USD
2024-01-25,US-SAMPLE-05,94.8396,131070,US,USD
2024-01-26,US-SAMPLE-05,92.6650,151144,US,USD
2024-01-29,US-SAMPLE-05,93.7832,79392,US,USD
2024-01-30,US-SAMPLE-05,93.9324,194823,US,USD
2024-01-31,US-SAMPLE-05,92.2242,39550,US,USD
2024-02-01,US-SAMPLE-05,92.1672,94403,US,USD
2024-02-02,US-SAMPLE-05,92.5297,178200,US,USD
2024-02-05,US-SAMPLE-05,88.6157,168229,US,USD
2024-02-06,US-SAMPLE-05,88.9994,176108,US,USD
2024-02-07,US-SAMPLE-05,87.8739,156279,US,USD
2024-02-08,US-SAMPLE-05,90.5605,135761,US,USD
2024-02-09,US-SAMPLE-05,93.5287,171668,US,USD
2024-02-12,US-SAMPLE-05,95.4698,78803,US,USD
2024-02-13,US-SAMPLE-05,96.0826,158415,US,USD
2024-02-14,US-SAMPLE-05,94.5860,16551,US,USD
2024-02-15,US-SAMPLE-05,93.9474,40762,US,USD
2024-02-16,US-SAMPLE-05,94.3174,142879,US,USD
2024-02-19,US-SAMPLE-05,93.5524,126483,US,USD
2024-02-20,US-SAMPLE-05,93.9491,104031,US,USD
2024-02-21,US-SAMPLE-05,96.3202,128067,US,USD
2024-02-22,US-SAMPLE-05,98.4914,38777,US,USD
2024-02-23,US-SAMPLE-05,97.6733,152382,US,USD
2024-02-26,US-SAMPLE-05,99.6790,158780,US,USD
2024-02-27,US-SAMPLE-05,99.3118,191374,US,USD
2024-02-28,US-SAMPLE-05,98.0734,20452,US,USD
2024-02-29,US-SAMPLE-05,99.1513,91593,US,USD
2024-03-01,US-SAMPLE-05,99.7706,183048,US,USD
2024-03-04,US-SAMPLE-05,97.8885,148498,US,USD
2024-03-05,US-SAMPLE-05,99.0529,150160,US,USD
2024-03-06,US-SAMPLE-05,98.4554,130875,US,USD
2024-03-07,US-SAMPLE-05,99.7813,124558,US,USD
2024-03-08,US-SAMPLE-05,98.7147,35678,US,USD
2024-03-11,US-SAMPLE-05,99.5381,33573,US,USD
2024-03-12,US-SAMPLE-05,101.0753,196654,US,USD
2024-03-13,US-SAMPLE-05,100.6535,139716,US,USD
2024-03-14,US-SAMPLE-05,103.0657,178017,US,USD
2024-03-15,US-SAMPLE-05,103.3210,22281,US,USD
2024-03-18,US-SAMPLE-05,103.7229,77434,US,USD
2024-03-19,US-SAMPLE-05,102.7361,19348,US,USD
2024-03-20,US-SAMPLE-05,104.7182,159272,US,USD
2024-03-21,US-SAMPLE-05,104.0720,126411,US,USD
2024-03-22,US-SAMPLE-05,98.7843,21873,US,USD
2024-03-25,US-SAMPLE-05,98.1622,185550,US,USD
2024-03-26,US-SAMPLE-05,98.1410,91641,US,USD
2024-03-27,US-SAMPLE-05,96.8558,66156,US,USD
2024-03-28,US-SAMPLE-05,98.2206,106894,US,USD
2024-03-29,US-SAMPLE-05,97.1784,30329,US,USD
2024-04-01,US-SAMPLE-05,99.9309,145646,US,USD
2024-04-02,US-SAMPLE-05,100.0098,164587,US,USD
2024-04-03,US-SAMPLE-05,101.6748,90235,US,USD
2024-04-04,US-SAMPLE-05,101.6215,165471,US,USD
2024-04-05,US-SAMPLE-05,99.5403,68533,US,USD
2024-04-08,US-SAMPLE-05,97.7943,71055,US,USD
2024-04-09,US-SAMPLE-05,96.8851,134427,US,USD
2024-04-10,US-SAMPLE-05,94.9928,63342,US,USD
2024-04-11,US-SAMPLE-05,93.1687,136712,US,USD
2024-04-12,US-SAMPLE-05,91.6199,80655,US,USD
2024-04-15,US-SAMPLE-05,87.8717,83099,US,USD
2024-04-16,US-SAMPLE-05,87.2593,193109,US,USD
2024-04-17,US-SAMPLE-05,87.8438,154103,US,USD
2024-04-18,US-SAMPLE-05,87.8522,193746,US,USD
2024-04-19,US-SAMPLE-05,83.7165,31184,US,USD
2024-04-22,US-SAMPLE-05,81.9520,118288,US,USD
2024-04-23,US-SAMPLE-05,80.7977,95468,US,USD
2024-04-24,US-SAMPLE-05,79.4855,179686,US,USD
2024-04-25,US-SAMPLE-05,79.2026,130526,US,USD
2024-04-26,US-SAMPLE-05,77.0061,140339,US,USD
2024-04-29,US-SAMPLE-05,76.7507,115541,US,USD
2024-04-30,US-SAMPLE-05,75.5143,106247,US,USD
2024-05-01,US-SAMPLE-05,76.0192,85434,US,USD
2024-05-02,US-SAMPLE-05,74.4432,164036,US,USD
2024-05-03,US-SAMPLE-05,74.9357,132196,US,USD
2024-05-06,US-SAMPLE-05,75.9620,87640,US,USD
2024-05-07,US-SAMPLE-05,78.2132,111848,US,USD
2024-05-08,US-SAMPLE-05,77.5295,66268,US,USD
2024-05-09,US-SAMPLE-05,76.3171,111483,US,USD
2024-05-10,US-SAMPLE-05,77.1687,155407,US,USD
2024-05-13,US-SAMPLE-05,76.8786,115668,US,USD
2024-05-14,US-SAMPLE-05,76.4796,45535,US,USD
2024-05-15,US-SAMPLE-05,77.7982,116692,US,USD
2024-05-16,US-SAMPLE-05,77.2805,50782,US,USD
2024-05-17,US-SAMPLE-05,78.5372,113670,US,USD
2024-05-20,US-SAMPLE-05,83.0698,189356,US,USD
2024-05-21,US-SAMPLE-05,85.0663,160970,US,USD
2024-05-22,US-SAMPLE-05,84.5715,86758,US,USD
2024-05-23,US-SAMPLE-05,82.7718,13176,US,USD
2024-05-24,US-SAMPLE-05,82.5853,120261,US,USD
2024-05-27,US-SAMPLE-05,85.3809,121423,US,USD
2024-05-28,US-SAMPLE-05,83.6243,14781,US,USD
2024-05-29,US-SAMPLE-05,85.9086,22934,US,USD
2024-05-30,US-SAMPLE-05,85.4085,193595,US,USD
2024-05-31,US-SAMPLE-05,84.7008,79869,US,USD
2024-06-03,US-SAMPLE-05,83.6020,49173,US,USD
2024-06-04,US-SAMPLE-05,84.1143,41155,US,USD
2024-06-05,US-SAMPLE-05,84.7651,23334,US,USD
2024-06-06,US-SAMPLE-05,86.4815,76780,US,USD
2024-06-07,US-SAMPLE-05,85.5284,96942,US,USD
2024-06-10,US-SAMPLE-05,84.8920,29929,US,USD
2024-06-11,US-SAMPLE-05,84.9904,159704,US,USD
2024-06-12,US-SAMPLE-05,85.1754,166793,US,USD
2024-06-13,US-SAMPLE-05,85.9560,51102,US,USD
2024-06-14,US-SAMPLE-05,86.8401,35036,US,USD
2024-06-17,US-SAMPLE-05,88.6175,167664,US,USD
2024-06-18,US-SAMPLE-05,89.6029,121952,US,USD
2024-06-19,US-SAMPLE-05,89.8999,38933,US,USD
2024-06-20,US-SAMPLE-05,88.8356,135118,US,USD
2024-06-21,US-SAMPLE-05,88.1195,34224,US,USD
2024-06-24,US-SAMPLE-05,91.2381,195110,US,USD
2024-06-25,US-SAMPLE-05,90.6335,153851,US,USD
2024-06-26,US-SAMPLE-05,89.0461,84344,US,USD
2024-06-27,US-SAMPLE-05,89.6167,76416,US,USD
2024-06-28,US-SAMPLE-05,89.7587,130627,US,USD
2024-07-01,US-SAMPLE-05,87.1790,108114,US,USD
2024-07-02,US-SAMPLE-05,90.0528,75715,US,USD
2024-07-03,US-SAMPLE-05,87.5253,41879,US,USD
2024-07-04,US-SAMPLE-05,87.8727,42943,US,USD
2024-07-05,US-SAMPLE-05,89.2672,50747,US,USD
2024-07-08,US-SAMPLE-05,88.7963,17059,US,USD
2024-07-09,US-SAMPLE-05,89.5232,14035,US,USD
2024-07-10,US-SAMPLE-05,91.1631,169238,US,USD
2024-07-11,US-SAMPLE-05,91.1493,23276,US,USD
2024-07-12,US-SAMPLE-05,89.1233,178855,US,USD
2024-07-15,US-SAMPLE-05,86.1527,154020,US,USD
2024-07-16,US-SAMPLE-05,86.3853,188236,US,USD
2024-07-17,US-SAMPLE-05,85.9186,122795,US,USD
2024-07-18,US-SAMPLE-05,86.2504,59751,US,USD
2024-07-19,US-SAMPLE-05,87.9918,151165,US,USD
2024-07-22,US-SAMPLE-05,88.4863,51194,US,USD
2024-07-23,US-SAMPLE-05,89.1249,105052,US,USD
2024-07-24,US-SAMPLE-05,86.7049,114343,US,USD
2024-07-25,US-SAMPLE-05,86.7395,185609,US,USD
2024-07-26,US-SAMPLE-05,87.2993,172516,US,USD
2024-07-29,US-SAMPLE-05,86.3673,156792,US,USD
2024-07-30,US-SAMPLE-05,85.2429,172820,US,USD
2024-07-31,US-SAMPLE-05,84.5395,174662,US,USD
2024-08-01,US-SAMPLE-05,84.2190,101739,US,USD
2024-08-02,US-SAMPLE-05,84.3776,133762,US,USD
2024-08-05,US-SAMPLE-05,86.0857,96687,US,USD
2024-08-06,US-SAMPLE-05,88.3981,86296,US,USD
2024-08-07,US-SAMPLE-05,88.8328,137292,US,USD
2024-08-08,US-SAMPLE-05,89.5897,199590,US,USD
2024-08-09,US-SAMPLE-05,89.3917,161202,US,USD
2024-08-12,US-SAMPLE-05,89.0990,180047,US,USD
2024-08-13,US-SAMPLE-05,90.6033,101420,US,USD
2024-08-14,US-SAMPLE-05,93.1232,64498,US,USD
2024-08-15,US-SAMPLE-05,92.6712,110513,US,USD
2024-08-16,US-SAMPLE-05,93.2475,80907,US,USD
2024-08-19,US-SAMPLE-05,93.3210,38660,US,USD
2024-08-20,US-SAMPLE-05,93.4948,116263,US,USD
2024-08-21,US-SAMPLE-05,92.6796,68651,US,USD
2024-08-22,US-SAMPLE-05,94.0040,32864,US,USD
2024-08-23,US-SAMPLE-05,93.9979,43964,US,USD
2024-08-26,US-SAMPLE-05,95.3608,78709,US,USD
2024-08-27,US-SAMPLE-05,97.0083,181140,US,USD
2024-08-28,US-SAMPLE-05,96.3800,141809,US,USD
2024-08-29,US-SAMPLE-05,99.5935,98627,US,USD
2024-08-30,US-SAMPLE-05,96.6352,58276,US,USD
2024-09-02,US-SAMPLE-05,96.9410,184976,US,USD
2024-09-03,US-SAMPLE-05,95.2438,144576,US,USD
2024-09-04,US-SAMPLE-05,97.1236,131029,US,USD
2024-09-05,US-SAMPLE-05,97.0534,128546,US,USD
2024-09-06,US-SAMPLE-05,98.7687,174773,US,USD
2024-09-09,US-SAMPLE-05,100.7836,95269,US,USD
2024-01-02,US-SAMPLE-06,102.2239,168379,US,USD
