date,symbol,close,volume,market,currency
2024-03-12,CN-SAMPLE-03,61.2582,197520,CN,CNY
2024-03-13,CN-SAMPLE-03,60.7368,191273,CN,CNY
2024-03-14,CN-SAMPLE-03,60.9753,115188,CN,CNY
2024-03-15,CN-SAMPLE-03,60.7507,71829,CN,CNY
2024-03-18,CN-SAMPLE-03,60.7308,133334,CN,CNY
2024-03-19,CN-SAMPLE-03,61.3577,93789,CN,CNY
2024-03-20,CN-SAMPLE-03,61.3807,130567,CN,CNY
2024-03-21,CN-SAMPLE-03,61.0248,118342,CN,CNY
2024-03-22,CN-SAMPLE-03,61.7205,150315,CN,CNY
2024-03-25,CN-SAMPLE-03,61.2712,159635,CN,CNY
2024-03-26,CN-SAMPLE-03,61.7843,141950,CN,CNY
2024-03-27,CN-SAMPLE-03,62.4038,142526,CN,CNY
2024-03-28,CN-SAMPLE-03,62.1762,144157,CN,CNY
2024-03-29,CN-SAMPLE-03,62.8109,127144,CN,CNY
2024-04-01,CN-SAMPLE-03,64.4632,103998,CN,CNY
2024-04-02,CN-SAMPLE-03,64.3735,132009,CN,CNY
2024-04-03,CN-SAMPLE-03,62.8723,88280,CN,CNY
2024-04-04,CN-SAMPLE-03,61.6024,181140,CN,CNY
2024-04-05,CN-SAMPLE-03,60.3886,195623,CN,CNY
2024-04-08,CN-SAMPLE-03,60.0407,27823,CN,CNY
2024-04-09,CN-SAMPLE-03,58.0713,126489,CN,CNY
2024-04-10,CN-SAMPLE-03,58.3782,35381,CN,CNY
2024-04-11,CN-SAMPLE-03,58.1556,163344,CN,CNY
2024-04-12,CN-SAMPLE-03,56.5477,90512,CN,CNY
2024-04-15,CN-SAMPLE-03,54.7687,73373,CN,CNY
2024-04-16,CN-SAMPLE-03,53.7469,178919,CN,CNY
2024-04-17,CN-SAMPLE-03,53.3573,105975,CN,CNY
2024-04-18,CN-SAMPLE-03,51.7334,155424,CN,CNY
2024-04-19,CN-SAMPLE-03,50.3372,78602,CN,CNY
2024-04-22,CN-SAMPLE-03,49.8048,124268,CN,CNY
2024-04-23,CN-SAMPLE-03,48.5149,36919,CN,CNY
2024-04-24,CN-SAMPLE-03,48.1660,117378,CN,CNY
2024-04-25,CN-SAMPLE-03,46.8153,83366,CN,CNY
2024-04-26,CN-SAMPLE-03,45.8858,101097,CN,CNY
2024-04-29,CN-SAMPLE-03,44.2674,129629,CN,CNY
2024-04-30,CN-SAMPLE-03,44.1877,122914,CN,CNY
2024-05-01,CN-SAMPLE-03,44.4811,111282,CN,CNY
2024-05-02,CN-SAMPLE-03,44.8824,25417,CN,CNY
2024-05-03,CN-SAMPLE-03,44.9800,39837,CN,CNY
2024-05-06,CN-SAMPLE-03,44.1857,63026,CN,CNY
2024-05-07,CN-SAMPLE-03,44.0632,185761,CN,CNY
2024-05-08,CN-SAMPLE-03,45.1317,130861,CN,CNY
2024-05-09,CN-SAMPLE-03,45.2723,197307,CN,CNY
2024-05-10,CN-SAMPLE-03,45.7104,87155,CN,CNY
2024-05-13,CN-SAMPLE-03,45.8442,14976,CN,CNY
2024-05-14,CN-SAMPLE-03,46.6109,68924,CN,CNY
2024-05-15,CN-SAMPLE-03,46.4425,104104,CN,CNY
2024-05-16,CN-SAMPLE-03,47.1568,153040,CN,CNY
2024-05-17,CN-SAMPLE-03,47.2196,86248,CN,CNY
2024-05-20,CN-SAMPLE-03,47.6338,195539,CN,CNY
2024-05-21,CN-SAMPLE-03,47.5651,63546,CN,CNY
2024-05-22,CN-SAMPLE-03,47.3685,171422,CN,CNY
2024-05-23,CN-SAMPLE-03,47.6794,99793,CN,CNY
2024-05-24,CN-SAMPLE-03,47.7756,79539,CN,CNY
2024-05-27,CN-SAMPLE-03,47.4863,10817,CN,CNY
2024-05-28,CN-SAMPLE-03,47.1420,69934,CN,CNY
2024-05-29,CN-SAMPLE-03,46.3912,75170,CN,CNY
2024-05-30,CN-SAMPLE-03,45.3510,147007,CN,CNY
2024-05-31,CN-SAMPLE-03,44.5677,20710,CN,CNY
2024-06-03,CN-SAMPLE-03,44.4343,125142,CN,CNY
2024-06-04,CN-SAMPLE-03,44.1334,117415,CN,CNY
2024-06-05,CN-SAMPLE-03,43.8670,63948,CN,CNY
2024-06-06,CN-SAMPLE-03,43.6954,103050,CN,CNY
2024-06-07,CN-SAMPLE-03,44.8776,81734,CN,CNY
2024-06-10,CN-SAMPLE-03,44.5728,137715,CN,CNY
2024-06-11,CN-SAMPLE-03,43.8457,93387,CN,CNY
2024-06-12,CN-SAMPLE-03,43.2017,77170,CN,CNY
2024-06-13,CN-SAMPLE-03,43.1401,65856,CN,CNY
2024-06-14,CN-SAMPLE-03,43.7915,24966,CN,CNY
2024-06-17,CN-SAMPLE-03,43.8945,71576,CN,CNY
2024-06-18,CN-SAMPLE-03,43.6388,29632,CN,CNY
2024-06-19,CN-SAMPLE-03,43.9033,143861,CN,CNY
2024-06-20,CN-SAMPLE-03,43.4405,116858,CN,CNY
2024-06-21,CN-SAMPLE-03,42.7663,142008,CN,CNY
2024-06-24,CN-SAMPLE-03,41.7650,73609,CN,CNY
2024-06-25,CN-SAMPLE-03,42.1310,175858,CN,CNY
2024-06-26,CN-SAMPLE-03,41.4651,50722,CN,CNY
2024-06-27,CN-SAMPLE-03,41.4295,84313,CN,CNY
2024-06-28,CN-SAMPLE-03,42.3355,69122,CN,CNY
2024-07-01,CN-SAMPLE-03,41.9197,87480,CN,CNY
2024-07-02,CN-SAMPLE-03,42.2530,20744,CN,CNY
2024-07-03,CN-SAMPLE-03,43.2412,179966,CN,CNY
2024-07-04,CN-SAMPLE-03,42.7614,153454,CN,CNY
2024-07-05,CN-SAMPLE-03,42.5658,148294,CN,CNY
2024-07-08,CN-SAMPLE-03,42.5041,38472,CN,CNY
2024-07-09,CN-SAMPLE-03,41.4201,181125,CN,CNY
2024-07-10,CN-SAMPLE-03,41.3580,139122,CN,CNY
2024-07-11,CN-SAMPLE-03,40.9446,166866,CN,CNY
2024-07-12,CN-SAMPLE-03,40.7950,150129,CN,CNY
2024-07-15,CN-SAMPLE-03,41.1038,83623,CN,CNY
2024-07-16,CN-SAMPLE-03,40.8303,28828,CN,CNY
2024-07-17,CN-SAMPLE-03,40.0829,77777,CN,CNY
2024-07-18,CN-SAMPLE-03,39.7533,112934,CN,CNY
2024-07-19,CN-SAMPLE-03,39.6655,99639,CN,CNY
2024-07-22,CN-SAMPLE-03,39.1167,149738,CN,CNY
2024-07-23,CN-SAMPLE-03,38.5963,18848,CN,CNY
2024-07-24,CN-SAMPLE-03,38.2527,187655,CN,CNY
2024-07-25,CN-SAMPLE-03,37.9075,79191,CN,CNY
2024-07-26,CN-SAMPLE-03,38.5919,30911,CN,CNY
2024-07-29,CN-SAMPLE-03,38.7770,148453,CN,CNY
2024-07-30,CN-SAMPLE-03,38.7350,109736,CN,CNY
2024-07-31,CN-SAMPLE-03,38.6367,198648,CN,CNY
2024-08-01,CN-SAMPLE-03,38.9509,80934,CN,CNY
2024-08-02,CN-SAMPLE-03,40.0525,106876,CN,CNY
2024-08-05,CN-SAMPLE-03,40.8451,176906,CN,CNY
2024-08-06,CN-SAMPLE-03,40.4305,157693,CN,CNY
2024-08-07,CN-SAMPLE-03,40.2850,143880,CN,CNY
2024-08-08,CN-SAMPLE-03,40.4998,138874,CN,CNY
2024-08-09,CN-SAMPLE-03,40.3147,140652,CN,CNY
2024-08-12,CN-SAMPLE-03,39.6363,77602,CN,CNY
2024-08-13,CN-SAMPLE-03,41.3224,132088,CN,CNY
2024-08-14,CN-SAMPLE-03,42.6779,80673,CN,CNY
2024-08-15,CN-SAMPLE-03,43.3907,14019,CN,CNY
2024-08-16,CN-SAMPLE-03,43.0804,10963,CN,CNY
2024-08-19,CN-SAMPLE-03,43.5261,171420,CN,CNY
2024-08-20,CN-SAMPLE-03,44.0748,89430,CN,CNY
2024-08-21,CN-SAMPLE-03,44.7603,191034,CN,CNY
2024-08-22,CN-SAMPLE-03,44.2248,39072,CN,CNY
2024-08-23,CN-SAMPLE-03,44.7549,115490,CN,CNY
2024-08-26,CN-SAMPLE-03,44.2569,104912,CN,CNY
2024-08-27,CN-SAMPLE-03,44.0830,160044,CN,CNY
2024-08-28,CN-SAMPLE-03,44.6765,103171,CN,CNY
2024-08-29,CN-SAMPLE-03,44.6973,118730,CN,CNY
2024-08-30,CN-SAMPLE-03,44.5308,154703,CN,CNY
2024-09-02,CN-SAMPLE-03,44.5877,14983,CN,CNY
2024-09-03,CN-SAMPLE-03,44.7340,168481,CN,CNY
2024-09-04,CN-SAMPLE-03,44.0934,11928,CN,CNY
2024-09-05,CN-SAMPLE-03,43.4557,81816,CN,CNY
2024-09-06,CN-SAMPLE-03,42.6633,53022,CN,CNY
2024-09-09,CN-SAMPLE-03,42.6804,140338,CN,CNY
2024-01-02,CN-SAMPLE-04,73.1831,181990,CN,CNY
2024-01-03,CN-SAMPLE-04,70.3083,69692,CN,CNY
2024-01-04,CN-SAMPLE-04,69.8598,22357,CN,CNY
2024-01-05,CN-SAMPLE-04,69.8723,97964,CN,CNY
2024-01-08,CN-SAMPLE-04,68.7193,23437,CN,CNY
2024-01-09,CN-SAMPLE-04,69.0902,108063,CN,CNY
2024-01-10,CN-SAMPLE-04,69.0199,15451,CN,CNY
2024-01-11,CN-SAMPLE-04,67.6068,53060,CN,CNY
2024-01-12,CN-SAMPLE-04,66.7635,157387,CN,CNY
2024-01-15,CN-SAMPLE-04,67.9966,50680,CN,CNY
2024-01-16,CN-SAMPLE-04,67.9002,32041,CN,CNY
2024-01-17,CN-SAMPLE-04,67.4021,159385,CN,CNY
2024-01-18,CN-SAMPLE-04,68.6553,106453,CN,CNY
2024-01-19,CN-SAMPLE-04,70.1095,134555,CN,CNY
2024-01-22,CN-SAMPLE-04,68.3869,38170,CN,CNY
2024-01-23,CN-SAMPLE-04,68.7124,19153,CN,CNY
2024-01-24,CN-SAMPLE-04,70.7238,184285,CN,CNY
2024-01-25,CN-SAMPLE-04,72.5825,19921,CN,CNY
2024-01-26,CN-SAMPLE-04,73.3158,134340,CN,CNY
2024-01-29,CN-SAMPLE-04,74.2278,71832,CN,CNY
2024-01-30,CN-SAMPLE-04,74.9653,32061,CN,CNY
2024-01-31,CN-SAMPLE-04,76.1233,97350,CN,CNY
2024-02-01,CN-SAMPLE-04,76.0545,13890,CN,CNY
2024-02-02,CN-SAMPLE-04,78.6428,72643,CN,CNY
2024-02-05,CN-SAMPLE-04,79.4457,39370,CN,CNY
2024-02-06,CN-SAMPLE-04,78.7188,154212,CN,CNY
2024-02-07,CN-SAMPLE-04,77.9435,175098,CN,CNY
2024-02-08,CN-SAMPLE-04,80.0080,169077,CN,CNY
2024-02-09,CN-SAMPLE-04,79.3899,74540,CN,CNY
2024-02-12,CN-SAMPLE-04,79.0782,83758,CN,CNY
2024-02-13,CN-SAMPLE-04,77.6510,57605,CN,CNY
2024-02-14,CN-SAMPLE-04,78.2177,196299,CN,CNY
2024-02-15,CN-SAMPLE-04,77.7079,151130,CN,CNY
2024-02-16,CN-SAMPLE-04,78.8368,175041,CN,CNY
2024-02-19,CN-SAMPLE-04,77.8810,52317,CN,CNY
2024-02-20,CN-SAMPLE-04,76.7960,111922,CN,CNY
2024-02-21,CN-SAMPLE-04,76.5235,103769,CN,CNY
2024-02-22,CN-SAMPLE-04,75.7888,104201,CN,CNY
2024-02-23,CN-SAMPLE-04,76.5326,100462,CN,CNY
2024-02-26,CN-SAMPLE-04,76.3342,184672,CN,CNY
2024-02-27,CN-SAMPLE-04,76.8756,187808,CN,CNY
2024-02-28,CN-SAMPLE-04,76.8345,93020,CN,CNY
2024-02-29,CN-SAMPLE-04,75.8401,123794,CN,CNY
2024-03-01,CN-SAMPLE-04,77.9411,133074,CN,CNY
2024-03-04,CN-SAMPLE-04,77.0006,172259,CN,CNY
2024-03-05,CN-SAMPLE-04,75.8408,124588,CN,CNY
2024-03-06,CN-SAMPLE-04,76.1079,168134,CN,CNY
2024-03-07,CN-SAMPLE-04,75.5833,129526,CN,CNY
2024-03-08,CN-SAMPLE-04,73.5294,126926,CN,CNY
2024-03-11,CN-SAMPLE-04,73.4115,150549,CN,CNY
2024-03-12,CN-SAMPLE-04,73.2700,124929,CN,CNY
2024-03-13,CN-SAMPLE-04,72.2048,51241,CN,CNY
2024-03-14,CN-SAMPLE-04,70.6202,81834,CN,CNY
2024-03-15,CN-SAMPLE-04,70.0287,158188,CN,CNY
2024-03-18,CN-SAMPLE-04,70.5077,48069,CN,CNY
2024-03-19,CN-SAMPLE-04,69.6247,37552,CN,CNY
2024-03-20,CN-SAMPLE-04,69.7839,24955,CN,CNY
2024-03-21,CN-SAMPLE-04,68.4949,160816,CN,CNY
2024-03-22,CN-SAMPLE-04,70.2427,82003,CN,CNY
2024-03-25,CN-SAMPLE-04,69.9642,177772,CN,CNY
2024-03-26,CN-SAMPLE-04,69.9773,39927,CN,CNY
2024-03-27,CN-SAMPLE-04,69.5744,130586,CN,CNY
2024-03-28,CN-SAMPLE-04,69.0694,16293,CN,CNY
2024-03-29,CN-SAMPLE-04,69.2318,146777,CN,CNY
2024-04-01,CN-SAMPLE-04,67.0908,84368,CN,CNY
2024-04-02,CN-SAMPLE-04,68.2907,20134,CN,CNY
2024-04-03,CN-SAMPLE-04,65.9075,23074,CN,CNY
2024-04-04,CN-SAMPLE-04,64.0720,18977,CN,CNY
2024-04-05,CN-SAMPLE-04,62.7169,127558,CN,CNY
2024-04-08,CN-SAMPLE-04,61.8253,143763,CN,CNY
2024-04-09,CN-SAMPLE-04,61.5992,148065,CN,CNY
2024-04-10,CN-SAMPLE-04,61.4808,144955,CN,CNY
2024-04-11,CN-SAMPLE-04,60.1693,106548,CN,CNY
2024-04-12,CN-SAMPLE-04,58.5063,196928,CN,CNY
2024-04-15,CN-SAMPLE-04,58.4477,140945,CN,CNY
2024-04-16,CN-SAMPLE-04,58.1865,109763,CN,CNY
2024-04-17,CN-SAMPLE-04,57.8328,139087,CN,CNY
2024-04-18,CN-SAMPLE-04,58.1505,157146,CN,CNY
2024-04-19,CN-SAMPLE-04,59.2468,185367,CN,CNY
2024-04-22,CN-SAMPLE-04,58.0701,74685,CN,CNY
2024-04-23,CN-SAMPLE-04,56.9284,163227,CN,CNY
2024-04-24,CN-SAMPLE-04,56.3481,13424,CN,CNY
2024-04-25,CN-SAMPLE-04,55.1214,126040,CN,CNY
2024-04-26,CN-SAMPLE-04,55.3912,138318,CN,CNY
2024-04-29,CN-SAMPLE-04,54.7115,36984,CN,CNY
2024-04-30,CN-SAMPLE-04,55.8648,165228,CN,CNY
2024-05-01,CN-SAMPLE-04,56.8361,165071,CN,CNY
2024-05-02,CN-SAMPLE-04,57.2011,118787,CN,CNY
2024-05-03,CN-SAMPLE-04,58.4861,98263,CN,CNY
2024-05-06,CN-SAMPLE-04,59.4528,158620,CN,CNY
2024-05-07,CN-SAMPLE-04,60.2414,58844,CN,CNY
2024-05-08,CN-SAMPLE-04,60.9395,140051,CN,CNY
2024-05-09,CN-SAMPLE-04,60.2682,163674,CN,CNY
2024-05-10,CN-SAMPLE-04,60.9077,180394,CN,CNY
2024-05-13,CN-SAMPLE-04,62.7742,23395,CN,CNY
2024-05-14,CN-SAMPLE-04,62.3302,115587,CN,CNY
2024-05-15,CN-SAMPLE-04,62.3024,34592,CN,CNY
2024-05-16,CN-SAMPLE-04,63.0230,52007,CN,CNY
2024-05-17,CN-SAMPLE-04,64.0656,85090,CN,CNY
2024-05-20,CN-SAMPLE-04,62.6077,145473,CN,CNY
2024-05-21,CN-SAMPLE-04,61.7606,69398,CN,CNY
2024-05-22,CN-SAMPLE-04,62.3844,11386,CN,CNY
2024-05-23,CN-SAMPLE-04,62.7518,22897,CN,CNY
2024-05-24,CN-SAMPLE-04,63.4170,39854,CN,CNY
2024-05-27,CN-SAMPLE-04,61.9084,170511,CN,CNY
2024-05-28,CN-SAMPLE-04,61.2243,161095,CN,CNY
2024-05-29,CN-SAMPLE-04,60.2923,11118,CN,CNY
2024-05-30,CN-SAMPLE-04,60.5774,199164,CN,CNY
2024-05-31,CN-SAMPLE-04,61.2191,149768,CN,CNY
2024-06-03,CN-SAMPLE-04,60.7652,101782,CN,CNY
2024-06-04,CN-SAMPLE-04,59.6359,137179,CN,CNY
2024-06-05,CN-SAMPLE-04,59.5477,43108,CN,CNY
2024-06-06,CN-SAMPLE-04,59.5420,91919,CN,CNY
2024-06-07,CN-SAMPLE-04,60.7816,56823,CN,CNY
2024-06-10,CN-SAMPLE-04,61.9565,108459,CN,CNY
2024-06-11,CN-SAMPLE-04,61.7657,195911,CN,CNY
2024-06-12,CN-SAMPLE-04,60.2587,152370,CN,CNY
2024-06-13,CN-SAMPLE-04,59.6551,79328,CN,CNY
2024-06-14,CN-SAMPLE-04,58.6339,60852,CN,CNY
2024-06-17,CN-SAMPLE-04,58.4545,146782,CN,CNY
2024-06-18,CN-SAMPLE-04,57.9667,130537,CN,CNY
2024-06-19,CN-SAMPLE-04,57.7707,62282,CN,CNY
2024-06-20,CN-SAMPLE-04,57.2972,108920,CN,CNY
2024-06-21,CN-SAMPLE-04,56.8487,142958,CN,CNY
2024-06-24,CN-SAMPLE-04,56.8874,179255,CN,CNY
2024-06-25,CN-SAMPLE-04,56.9887,88054,CN,CNY
2024-06-26,CN-SAMPLE-04,57.4682,164124,CN,CNY
2024-06-27,CN-SAMPLE-04,58.5771,146833,CN,CNY
2024-06-28,CN-SAMPLE-04,58.3601,198327,CN,CNY
2024-07-01,CN-SAMPLE-04,58.6712,64835,CN,CNY
2024-07-02,CN-SAMPLE-04,58.3068,56362,CN,CNY
2024-07-03,CN-SAMPLE-04,57.9483,103822,CN,CNY
2024-07-04,CN-SAMPLE-04,59.0633,121987,CN,CNY
2024-07-05,CN-SAMPLE-04,58.4742,65364,CN,CNY
2024-07-08,CN-SAMPLE-04,57.8887,181386,CN,CNY
2024-07-09,CN-SAMPLE-04,58.1405,75530,CN,CNY
2024-07-10,CN-SAMPLE-04,56.6955,196356,CN,CNY
2024-07-11,CN-SAMPLE-04,56.3801,16984,CN,CNY
2024-07-12,CN-SAMPLE-04,55.6251,97685,CN,CNY
2024-07-15,CN-SAMPLE-04,55.4301,168404,CN,CNY
2024-07-16,CN-SAMPLE-04,54.0948,99533,CN,CNY
2024-07-17,CN-SAMPLE-04,53.8903,197435,CN,CNY
2024-07-18,CN-SAMPLE-04,54.0454,70897,CN,CNY
2024-07-19,CN-SAMPLE-04,53.4135,107285,CN,CNY
2024-07-22,CN-SAMPLE-04,53.9290,173149,CN,CNY
2024-07-23,CN-SAMPLE-04,53.8133,15601,CN,CNY
2024-07-24,CN-SAMPLE-04,53.5605,65137,CN,CNY
2024-07-25,CN-SAMPLE-04,53.1867,97776,CN,CNY
2024-07-26,CN-SAMPLE-04,52.1426,124354,CN,CNY
2024-07-29,CN-SAMPLE-04,53.5538,45358,CN,CNY
2024-07-30,CN-SAMPLE-04,53.9338,111171,CN,CNY
2024-07-31,CN-SAMPLE-04,53.5903,108234,CN,CNY
2024-08-01,CN-SAMPLE-04,53.4312,51991,CN,CNY
2024-08-02,CN-SAMPLE-04,53.6192,196899,CN,CNY
2024-08-05,CN-SAMPLE-04,53.7242,166362,CN,CNY
2024-08-06,CN-SAMPLE-04,53.4199,61381,CN,CNY
2024-08-07,CN-SAMPLE-04,54.0800,38089,CN,CNY
2024-08-08,CN-SAMPLE-04,55.3771,113210,CN,CNY
2024-08-09,CN-SAMPLE-04,56.5870,152289,CN,CNY
2024-08-12,CN-SAMPLE-04,56.3383,121846,CN,CNY
2024-08-13,CN-SAMPLE-04,56.6853,174802,CN,CNY
2024-08-14,CN-SAMPLE-04,57.0894,195785,CN,CNY
2024-08-15,CN-SAMPLE-04,57.9463,21200,CN,CNY
2024-08-16,CN-SAMPLE-04,56.7581,108969,CN,CNY
2024-08-19,CN-SAMPLE-04,56.3914,126462,CN,CNY
2024-08-20,CN-SAMPLE-04,54.8745,102725,CN,CNY
2024-08-21,CN-SAMPLE-04,54.2205,189098,CN,CNY
2024-08-22,CN-SAMPLE-04,53.8849,12541,CN,CNY
2024-08-23,CN-SAMPLE-04,54.0148,23961,CN,CNY
2024-08-26,CN-SAMPLE-04,53.8775,80444,CN,CNY
2024-08-27,CN-SAMPLE-04,54.8276,21834,CN,CNY
2024-08-28,CN-SAMPLE-04,53.8731,61881,CN,CNY
2024-08-29,CN-SAMPLE-04,54.2422,40342,CN,CNY
2024-08-30,CN-SAMPLE-04,54.1268,101616,CN,CNY
2024-09-02,CN-SAMPLE-04,54.6958,54011,CN,CNY
2024-09-03,CN-SAMPLE-04,54.9701,185123,CN,CNY
2024-09-04,CN-SAMPLE-04,55.8848,105656,CN,CNY
2024-09-05,CN-SAMPLE-04,56.0082,132134,CN,CNY
2024-09-06,CN-SAMPLE-04,55.0337,21865,CN,CNY
2024-09-09,CN-SAMPLE-04,53.9496,34506,CN,CNY
2024-01-02,CN-SAMPLE-05,90.8922,170091,CN,CNY
2024-01-03,CN-SAMPLE-05,89.8659,64457,CN,CNY
2024-01-04,CN-SAMPLE-05,91.3766,30436,CN,CNY
2024-01-05,CN-SAMPLE-05,92.2807,119843,CN,CNY
2024-01-08,CN-SAMPLE-05,94.1493,98079,CN,CNY
2024-01-09,CN-SAMPLE-05,94.3754,77387,CN,CNY
2024-01-10,CN-SAMPLE-05,93.6495,19498,CN,CNY
2024-01-11,CN-SAMPLE-05,92.0890,34747,CN,CNY
2024-01-12,CN-SAMPLE-05,91.5280,74653,CN,CNY
2024-01-15,CN-SAMPLE-05,92.3424,81941,CN,CNY
2024-01-16,CN-SAMPLE-05,93.3272,19153,CN,CNY
2024-01-17,CN-SAMPLE-05,91.2700,113201,CN,CNY
2024-01-18,CN-SAMPLE-05,92.8996,169603,CN,CNY
2024-01-19,CN-SAMPLE-05,93.8760,25456,CN,CNY
2024-01-22,CN-SAMPLE-05,95.8959,166113,CN,CNY
2024-01-23,CN-SAMPLE-05,93.9664,68612,CN,CNY
2024-01-24,CN-SAMPLE-05,93.3754,153236,CN,CNY
2024-01-25,CN-SAMPLE-05,94.3714,118274,CN,CNY
2024-01-26,CN-SAMPLE-05,94.9411,124461,CN,CNY
2024-01-29,CN-SAMPLE-05,96.5225,158697,CN,CNY
2024-01-30,CN-SAMPLE-05,97.5979,27146,CN,CNY
2024-01-31,CN-SAMPLE-05,100.1465,162775,CN,CNY
2024-02-01,CN-SAMPLE-05,102.2941,192023,CN,CNY
2024-02-02,CN-SAMPLE-05,103.0406,44164,CN,CNY
2024-02-05,CN-SAMPLE-05,104.4977,15383,CN,CNY
2024-02-06,CN-SAMPLE-05,108.4337,104165,CN,CNY
2024-02-07,CN-SAMPLE-05,106.7042,42256,CN,CNY
2024-02-08,CN-SAMPLE-05,107.0703,20704,CN,CNY
2024-02-09,CN-SAMPLE-05,107.8432,96118,CN,CNY
2024-02-12,CN-SAMPLE-05,109.6090,16696,CN,CNY
2024-02-13,CN-SAMPLE-05,108.3061,68292,CN,CNY
2024-02-14,CN-SAMPLE-05,111.3474,96209,CN,CNY
2024-02-15,CN-SAMPLE-05,112.8261,135679,CN,CNY
2024-02-16,CN-SAMPLE-05,115.3240,114650,CN,CNY
2024-02-19,CN-SAMPLE-05,112.2188,43310,CN,CNY
2024-02-20,CN-SAMPLE-05,111.6184,40635,CN,CNY
2024-02-21,CN-SAMPLE-05,113.1948,132907,CN,CNY
2024-02-22,CN-SAMPLE-05,112.9347,136137,CN,CNY
2024-02-23,CN-SAMPLE-05,113.9395,127222,CN,CNY
2024-02-26,CN-SAMPLE-05,114.3375,160828,CN,CNY
2024-02-27,CN-SAMPLE-05,117.9755,188136,CN,CNY
2024-02-28,CN-SAMPLE-05,119.0241,102250,CN,CNY
2024-02-29,CN-SAMPLE-05,119.3971,164271,CN,CNY
2024-03-01,CN-SAMPLE-05,116.8098,196063,CN,CNY
2024-03-04,CN-SAMPLE-05,116.1320,107213,CN,CNY
2024-03-05,CN-SAMPLE-05,117.2868,56212,CN,CNY
2024-03-06,CN-SAMPLE-05,115.7845,70262,CN,CNY
2024-03-07,CN-SAMPLE-05,118.2122,160925,CN,CNY
2024-03-08,CN-SAMPLE-05,118.6837,158986,CN,CNY
2024-03-11,CN-SAMPLE-05,123.0269,189863,CN,CNY
2024-03-12,CN-SAMPLE-05,121.8535,95569,CN,CNY
2024-03-13,CN-SAMPLE-05,121.7698,14001,CN,CNY
2024-03-14,CN-SAMPLE-05,121.7856,89348,CN,CNY
2024-03-15,CN-SAMPLE-05,120.6805,180831,CN,CNY
2024-03-18,CN-SAMPLE-05,116.6827,102646,CN,CNY
2024-03-19,CN-SAMPLE-05,113.8175,118503,CN,CNY
2024-03-20,CN-SAMPLE-05,113.1319,64853,CN,CNY
2024-03-21,CN-SAMPLE-05,115.1733,184195,CN,CNY
2024-03-22,CN-SAMPLE-05,116.6953,120690,CN,CNY
2024-03-25,CN-SAMPLE-05,116.8703,161009,CN,CNY
2024-03-26,CN-SAMPLE-05,118.9419,188555,CN,CNY
2024-03-27,CN-SAMPLE-05,115.9760,173961,CN,CNY
2024-03-28,CN-SAMPLE-05,111.9584,133943,CN,CNY
2024-03-29,CN-SAMPLE-05,113.5209,66545,CN,CNY
2024-04-01,CN-SAMPLE-05,114.3623,68400,CN,CNY
2024-04-02,CN-SAMPLE-05,117.1340,134763,CN,CNY
2024-04-03,CN-SAMPLE-05,113.8876,176489,CN,CNY
2024-04-04,CN-SAMPLE-05,111.0528,60000,CN,CNY
2024-04-05,CN-SAMPLE-05,111.3482,95050,CN,CNY
2024-04-08,CN-SAMPLE-05,111.9180,17798,CN,CNY
2024-04-09,CN-SAMPLE-05,108.3291,21135,CN,CNY
2024-04-10,CN-SAMPLE-05,106.4900,88399,CN,CNY
2024-04-11,CN-SAMPLE-05,104.0612,62536,CN,CNY
2024-04-12,CN-SAMPLE-05,100.3930,82155,CN,CNY
2024-04-15,CN-SAMPLE-05,99.4105,70371,CN,CNY
2024-04-16,CN-SAMPLE-05,97.8760,174662,CN,CNY
2024-04-17,CN-SAMPLE-05,98.2408,170030,CN,CNY
2024-04-18,CN-SAMPLE-05,97.3991,111692,CN,CNY
2024-04-19,CN-SAMPLE-05,98.4755,168048,CN,CNY
2024-04-22,CN-SAMPLE-05,99.9948,182588,CN,CNY
2024-04-23,CN-SAMPLE-05,97.9984,67585,CN,CNY
2024-04-24,CN-SAMPLE-05,96.9575,40281,CN,CNY
2024-04-25,CN-SAMPLE-05,96.1784,166022,CN,CNY
2024-04-26,CN-SAMPLE-05,93.7080,127249,CN,CNY
2024-04-29,CN-SAMPLE-05,95.2450,74035,CN,CNY
2024-04-30,CN-SAMPLE-05,96.0101,158917,CN,CNY
2024-05-01,CN-SAMPLE-05,97.0436,59613,CN,CNY
2024-05-02,CN-SAMPLE-05,96.9687,184911,CN,CNY
2024-05-03,CN-SAMPLE-05,96.8224,124124,CN,CNY
2024-05-06,CN-SAMPLE-05,95.2410,164967,CN,CNY
2024-05-07,CN-SAMPLE-05,93.5198,94228,CN,CNY
2024-05-08,CN-SAMPLE-05,91.0750,70381,CN,CNY
2024-05-09,CN-SAMPLE-05,91.6629,44500,CN,CNY
2024-05-10,CN-SAMPLE-05,90.9601,95995,CN,CNY
2024-05-13,CN-SAMPLE-05,90.5463,106087,CN,CNY
2024-05-14,CN-SAMPLE-05,89.9066,22670,CN,CNY
2024-05-15,CN-SAMPLE-05,90.3253,82679,CN,CNY
2024-05-16,CN-SAMPLE-05,91.5904,198942,CN,CNY
2024-05-17,CN-SAMPLE-05,92.0478,159552,CN,CNY
2024-05-20,CN-SAMPLE-05,90.8340,39290,CN,CNY
2024-05-21,CN-SAMPLE-05,89.6079,15139,CN,CNY
